tree_id,year,tree_dbh,health,spc_latin,spc_common,root_stone,root_grate,root_other,trunk_wire,address,zipcode,boro_name,longitude,latitude,block_code,sidewalk
468255,2015,1.0,Dead,PRUNUS CERASIFERA,PURPLE-LEAF PLUM,No,No,No,No,"114 EAST FORDHAM ROAD, Bronx",10468,Bronx,-73.89878961,40.8621342,TEST-10468,
461339,2015,3.0,Dead,GLEDITSIA TRIACANTHOS ,HONEYLOCUST,No,No,No,No,"25-042 MOTT AVENUE, Far Rockaway",11691,Queens,-73.76451487,40.60838981,TEST-11691,
455477,2015,4.0,Dead,GLEDITSIA TRIACANTHOS ,HONEYLOCUST,No,No,No,No,"408 EAST 158 STREET, Bronx",10451,Bronx,-73.91492618,40.82162729,TEST-10451,
463783,2015,4.0,Dead,GINKGO BILOBA,GINKGO,No,No,No,No,"2934 VALENTINE AVENUE, Bronx",10458,Bronx,-73.88727912,40.87115024,TEST-10458,
468695,2015,2.0,Dead,TILIA AMERICANA,AMERICAN LINDEN,No,No,No,No,"711 SEAGIRT AVENUE, Far Rockaway",11691,Queens,-73.74226577,40.59594302,TEST-11691,
459103,2015,7.0,Dead,GLEDITSIA TRIACANTHOS ,HONEYLOCUST,No,No,No,No,"29-005 WESTBOURNE AVENUE, Far Rockaway",11691,Queens,-73.76735836,40.60821317,TEST-11691,
426177,2015,4.0,Dead,ACER CAMPESTRE,HEDGE MAPLE,No,No,No,No,"3102 MERMAID AVENUE, Brooklyn",11224,Brooklyn,-73.99752122,40.57500484,TEST-11224,
463788,2015,4.0,Dead,ACER RUBRUM,RED MAPLE,No,No,No,No,"2927 VALENTINE AVENUE, Bronx",10458,Bronx,-73.8876446,40.87089684,TEST-10458,
475431,2015,13.0,Dead,GLEDITSIA TRIACANTHOS ,HONEYLOCUST,No,No,No,No,"34 LA FORGE AVENUE, Staten Island",10302,Staten Island,-74.14041988,40.63118612,TEST-10302,
462382,2015,3.0,Dead,ACER RUBRUM,RED MAPLE,No,No,No,No,"60 COOK STREET, Brooklyn",11206,Brooklyn,-73.94073446,40.70236733,TEST-11206,
442658,2015,5.0,Dead,STYPHNOLOBIUM JAPONICUM,SOPHORA,No,No,No,No,"258 WILLIS AVENUE, Bronx",10454,Bronx,-73.92250708,40.80943124,TEST-10454,
465079,2015,3.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"277 EAST KINGSBRIDGE ROAD, Bronx",10458,Bronx,-73.89412296,40.8634704,TEST-10458,
460877,2015,6.0,Dead,PRUNUS,CHERRY,No,No,No,No,"86 7 STREET, Staten Island",10306,Staten Island,-74.11976168,40.57025005,TEST-10306,
469419,2015,3.0,Dead,ACER PSEUDOPLATANUS,SYCAMORE MAPLE,No,No,No,No,"40 RONALD AVENUE, Staten Island",10303,Staten Island,-74.14964676,40.6276652,TEST-10303,
453227,2015,4.0,Dead,MORUS,MULBERRY,No,No,No,No,"938 DUMONT AVENUE, Brooklyn",11207,Brooklyn,-73.88389207,40.6677985,TEST-11207,
462253,2015,6.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"480 NETHERLAND AVENUE, Staten Island",10303,Staten Island,-74.16549128,40.62810596,TEST-10303,
470182,2015,5.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"980 TRINITY AVENUE, Bronx",10456,Bronx,-73.90526657,40.82417287,TEST-10456,
464089,2015,4.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"674 GRASSMERE TERRACE, Far Rockaway",11691,Queens,-73.75756584,40.602129,TEST-11691,
464090,2015,4.0,Dead,TILIA TOMENTOSA,SILVER LINDEN,No,No,No,No,"674 GRASSMERE TERRACE, Far Rockaway",11691,Queens,-73.75749651,40.60212242,TEST-11691,
448219,2015,3.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"1356 LORING AVENUE, Brooklyn",11208,Brooklyn,-73.8603711,40.66799648,TEST-11208,
473436,2015,8.0,Dead,GLEDITSIA TRIACANTHOS ,HONEYLOCUST,No,No,No,No,"153 AMADOR STREET, Staten Island",10303,Staten Island,-74.16723473,40.62418778,TEST-10303,
447572,2015,4.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"675 WALTON AVENUE, Bronx",10451,Bronx,-73.92673926,40.82284928,TEST-10451,
476743,2015,4.0,Dead,TILIA AMERICANA,AMERICAN LINDEN,No,No,No,No,"125 HUMBOLDT STREET, Brooklyn",11206,Brooklyn,-73.94165427,40.70595717,TEST-11206,
466754,2015,2.0,Dead,KOELREUTERIA PANICULATA,GOLDEN RAINTREE,No,No,No,No,"10 FAYETTE STREET, Brooklyn",11206,Brooklyn,-73.94013045,40.70009072,TEST-11206,
463009,2015,4.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"140 NORTHFIELD AVENUE, Staten Island",10303,Staten Island,-74.16828007,40.63687399,TEST-10303,
466117,2015,2.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"2946 RICHMOND TERRACE, Staten Island",10303,Staten Island,-74.15822693,40.63675339,TEST-10303,
467627,2015,3.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"221 VAN NAME AVENUE, Staten Island",10303,Staten Island,-74.15372982,40.63065224,TEST-10303,
447717,2015,3.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"710 GERARD AVENUE, Bronx",10451,Bronx,-73.9269559,40.82394167,TEST-10451,
466734,2015,4.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"4176 LACONIA AVENUE, Bronx",10466,Bronx,-73.84605999,40.88922438,TEST-10466,
466737,2015,2.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"800 EAST 223 STREET, Bronx",10466,Bronx,-73.85820567,40.88536557,TEST-10466,
447569,2015,4.0,Dead,QUERCUS SHUMARDII,SCHUMARD'S OAK,No,No,No,No,"711 WALTON AVENUE, Bronx",10451,Bronx,-73.92653211,40.82322139,TEST-10451,
473734,2015,4.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"68-011 GROTON STREET, Forest Hills",11375,Queens,-73.85346719,40.71809628,TEST-11375,
478814,2015,2.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"132 WEST 169 STREET, Bronx",10452,Bronx,-73.92487847,40.84006767,TEST-10452,
466118,2015,2.0,Dead,TILIA TOMENTOSA,SILVER LINDEN,No,No,No,No,"2948 RICHMOND TERRACE, Staten Island",10303,Staten Island,-74.15831754,40.63675115,TEST-10303,
462424,2015,4.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"455 JACKSON AVENUE, Bronx",10455,Bronx,-73.9099003,40.81069851,TEST-10455,
455236,2015,2.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"410 EAST 156 STREET, Bronx",10451,Bronx,-73.91510042,40.820734,TEST-10451,
466082,2015,3.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"4012 BRONXWOOD AVENUE, Bronx",10466,Bronx,-73.85392258,40.88715333,TEST-10466,
468701,2015,2.0,Dead,ROBINIA PSEUDOACACIA,BLACK LOCUST,No,No,No,No,"711 SEAGIRT AVENUE, Far Rockaway",11691,Queens,-73.74143429,40.59592557,TEST-11691,
459305,2015,3.0,Dead,ROBINIA PSEUDOACACIA,BLACK LOCUST,No,No,No,No,"707 SHEFFIELD AVENUE, Brooklyn",11207,Brooklyn,-73.89257254,40.65981457,TEST-11207,
467580,2015,3.0,Dead,ROBINIA PSEUDOACACIA,BLACK LOCUST,No,No,No,No,"2001 CRESTON AVENUE, Bronx",10453,Bronx,-73.90592086,40.85129426,TEST-10453,
462898,2015,6.0,Dead,KOELREUTERIA PANICULATA,GOLDEN RAINTREE,No,No,No,No,"497 TINTON AVENUE, Bronx",10455,Bronx,-73.90705564,40.81128324,TEST-10455,
474851,2015,14.0,Dead,KOELREUTERIA PANICULATA,GOLDEN RAINTREE,No,No,No,No,"9 LORRAINE STREET, Brooklyn",11231,Brooklyn,-74.0093922,40.67533138,TEST-11231,
467629,2015,5.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"241 VAN NAME AVENUE, Staten Island",10303,Staten Island,-74.1538221,40.63001713,TEST-10303,
446337,2015,4.0,Dead,TILIA TOMENTOSA,SILVER LINDEN,No,No,No,No,"1033 LOWELL STREET, Bronx",10459,Bronx,-73.88762939,40.82589215,TEST-10459,
467865,2015,2.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"6-021 MEEHAN AVENUE, Far Rockaway",11691,Queens,-73.74135899,40.59886494,TEST-11691,
471692,2015,4.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"30 ANDREA PLACE, Staten Island",10303,Staten Island,-74.16654611,40.62525745,TEST-10303,
465084,2015,3.0,Dead,QUERCUS SHUMARDII,SCHUMARD'S OAK,No,No,No,No,"239 EAST KINGSBRIDGE ROAD, Bronx",10458,Bronx,-73.89394028,40.86479974,TEST-10458,
465086,2015,3.0,Dead,ROBINIA PSEUDOACACIA,BLACK LOCUST,No,No,No,No,"229 EAST KINGSBRIDGE ROAD, Bronx",10458,Bronx,-73.89383391,40.86505257,TEST-10458,
460070,2015,2.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"657 VAN SICLEN AVENUE, Brooklyn",11207,Brooklyn,-73.88774758,40.66350069,TEST-11207,
467330,2015,2.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"881 PARK AVENUE, Brooklyn",11206,Brooklyn,-73.93976872,40.69877045,TEST-11206,
467762,2015,2.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"120 EAST 184 STREET, Bronx",10468,Bronx,-73.89998646,40.85948076,TEST-10468,
456498,2015,5.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"190 BADEN PLACE, Staten Island",10306,Staten Island,-74.09134005,40.57214056,TEST-10306,
466275,2015,2.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"819 EAST 228 STREET, Bronx",10466,Bronx,-73.85564799,40.88879816,TEST-10466,
440256,2015,11.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"2120 VOORHIES AVENUE, Brooklyn",11235,Brooklyn,-73.94709141,40.5863923,TEST-11235,
446921,2015,2.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"343 BEACH 39 STREET, Far Rockaway",11691,Queens,-73.77172435,40.59579875,TEST-11691,
473180,2015,5.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"1286 EAST 229 STREET, Bronx",10466,Bronx,-73.84146167,40.8828659,TEST-10466,
464920,2015,2.0,Dead,TILIA TOMENTOSA,SILVER LINDEN,No,No,No,No,"8615 24 AVENUE, Brooklyn",11214,Brooklyn,-73.98955091,40.59898746,TEST-11214,
476737,2015,6.0,Dead,TILIA TOMENTOSA,SILVER LINDEN,No,No,No,No,"144 BOERUM STREET, Brooklyn",11206,Brooklyn,-73.94270878,40.70585786,TEST-11206,
467626,2015,22.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"221 VAN NAME AVENUE, Staten Island",10303,Staten Island,-74.15370762,40.63080501,TEST-10303,
462033,2015,3.0,Dead,TILIA TOMENTOSA,SILVER LINDEN,No,No,No,No,"390 GRANDVIEW AVENUE, Staten Island",10303,Staten Island,-74.16537722,40.63096217,TEST-10303,
424917,2015,6.0,Dead,PLATANUS X ACERIFOLIA,LONDON PLANETREE,No,No,No,No,"58-048 MASPETH AVENUE, Maspeth",11378,Queens,-73.91026027,40.72300556,TEST-11378,
467201,2015,3.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"904 PROSPECT AVENUE, Bronx",10459,Bronx,-73.90088694,40.82113238,TEST-10459,
447570,2015,4.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"675 WALTON AVENUE, Bronx",10451,Bronx,-73.9265777,40.82313949,TEST-10451,
441868,2015,7.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"231 SLATER BOULEVARD, Staten Island",10305,Staten Island,-74.08831549,40.58003044,TEST-10305,
449023,2015,5.0,Dead,QUERCUS PALUSTRIS,PIN OAK,No,No,No,No,"901 ANDERSON AVENUE, Bronx",10452,Bronx,-73.92843141,40.8305477,TEST-10452,
480048,2015,4.0,Dead,ACER CAMPESTRE,HEDGE MAPLE,No,No,No,No,"1328 PLIMPTON AVENUE, Bronx",10452,Bronx,-73.92404972,40.84094442,TEST-10452,
463813,2015,15.0,Dead,ULMUS AMERICANA,AMERICAN ELM,No,No,No,No,"10-045 MC BRIDE STREET, Far Rockaway",11691,Queens,-73.75801153,40.60346351,TEST-11691,
469567,2015,4.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"418 BEACH 8 STREET, Far Rockaway",11691,Queens,-73.74328448,40.59963765,TEST-11691,
441867,2015,4.0,Dead,PLATANUS X ACERIFOLIA,LONDON PLANETREE,No,No,No,No,"233 SLATER BOULEVARD, Staten Island",10305,Staten Island,-74.08822773,40.57998533,TEST-10305,
447718,2015,2.0,Dead,QUERCUS PALUSTRIS,PIN OAK,No,No,No,No,"710 GERARD AVENUE, Bronx",10451,Bronx,-73.92691662,40.82400891,TEST-10451,
466015,2015,3.0,Dead,OSTRYA VIRGINIANA,AMERICAN HOPHORNBEAM,No,No,No,No,"243 LOCKMAN AVENUE, Staten Island",10303,Staten Island,-74.16181239,40.63105611,TEST-10303,
461533,2015,5.0,Dead,PLATANUS X ACERIFOLIA,LONDON PLANETREE,No,No,No,No,"930 FOX STREET, Bronx",10459,Bronx,-73.89380239,40.82046943,TEST-10459,
442824,2015,3.0,Dead,PLATANUS X ACERIFOLIA,LONDON PLANETREE,No,No,No,No,"920 EAST 167 STREET, Bronx",10459,Bronx,-73.89453915,40.82624729,TEST-10459,
467147,2015,3.0,Dead,PLATANUS X ACERIFOLIA,LONDON PLANETREE,No,No,No,No,"2011 CRESTON AVENUE, Bronx",10453,Bronx,-73.90574181,40.85181775,TEST-10453,
474978,2015,22.0,Dead,PLATANUS X ACERIFOLIA,LONDON PLANETREE,No,No,No,No,"4024 SECOR AVENUE, Bronx",10466,Bronx,-73.83187572,40.89150173,TEST-10466,
455448,2015,2.0,Dead,ACER PLATANOIDES,NORWAY MAPLE,No,No,No,No,"12-004 AUGUSTINA AVENUE, Far Rockaway",11691,Queens,-73.74773356,40.60925466,TEST-11691,
467631,2015,4.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"249 VAN NAME AVENUE, Staten Island",10303,Staten Island,-74.1538454,40.62985672,TEST-10303,
467643,2015,4.0,Dead,ZELKOVA SERRATA,JAPANESE ZELKOVA,No,No,No,No,"315 VAN NAME AVENUE, Staten Island",10303,Staten Island,-74.15409052,40.62816964,TEST-10303,
455233,2015,8.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"402 EAST 156 STREET, Bronx",10451,Bronx,-73.91530726,40.82078683,TEST-10451,
465170,2015,2.0,Dead,QUERCUS VELUTINA,BLACK OAK,No,No,No,No,"5805 8 AVENUE, Brooklyn",11220,Brooklyn,-74.00846576,40.63641753,TEST-11220,
410611,2015,11.0,Dead,FRAXINUS PENNSYLVANICA,GREEN ASH,No,No,No,No,"165 EAST 62 STREET, New York",10065,Manhattan,-73.96588762,40.7637619,TEST-10065,
480229,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"1406 OGDEN AVENUE, Bronx",10452,Bronx,-73.92377764,40.84282314,TEST-10452,Unknown
476285,2015,6.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"56-047 195 STREET, Fresh Meadows",11365,Queens,-73.78223126,40.74437363,TEST-11365,
464051,2015,4.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"11-017 GIPSON STREET, Far Rockaway",11691,Queens,-73.75914161,40.60577284,TEST-11691,
434071,2015,2.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"10322 AVENUE L, Brooklyn",11236,Brooklyn,-73.88999864,40.64199005,TEST-11236,
467676,2015,2.0,Dead,ACER PLATANOIDES,NORWAY MAPLE,No,No,No,No,"616 JARVIS AVENUE, Far Rockaway",11691,Queens,-73.74085936,40.59848077,TEST-11691,
467172,2015,18.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"4 CONFEDERATION PLACE, Staten Island",10303,Staten Island,-74.15677641,40.62946975,TEST-10303,
448047,2015,2.0,Dead,ACER PLATANOIDES,NORWAY MAPLE,No,No,No,No,"1356 LORING AVENUE, Brooklyn",11208,Brooklyn,-73.86165097,40.66778653,TEST-11208,
469329,2015,1.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"9-015 PLAINVIEW AVENUE, Far Rockaway",11691,Queens,-73.7450948,40.59737537,TEST-11691,
450430,2015,3.0,Dead,GLEDITSIA TRIACANTHOS ,HONEYLOCUST,No,No,No,No,"3073 PARK AVENUE, Bronx",10451,Bronx,-73.91904639,40.82299735,TEST-10451,
476651,2015,10.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"201 BOERUM STREET, Brooklyn",11206,Brooklyn,-73.94056222,40.70606042,TEST-11206,
469320,2015,3.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"1660 MONTGOMERY AVENUE, Bronx",10453,Bronx,-73.91960927,40.84924016,TEST-10453,
475022,2015,14.0,Dead,TILIA CORDATA,LITTLELEAF LINDEN,No,No,No,No,"301 EAST 193 STREET, Bronx",10458,Bronx,-73.89221376,40.8638348,TEST-10458,
477819,2015,3.0,Dead,TILIA CORDATA,LITTLELEAF LINDEN,No,No,No,No,"4366 VAN CORTLANDT PARK EAST, Bronx",10470,Bronx,-73.87209411,40.89958883,TEST-10470,
477019,2015,2.0,Dead,TILIA CORDATA,LITTLELEAF LINDEN,No,No,No,No,"1606 CASTLETON AVENUE, Staten Island",10302,Staten Island,-74.13684555,40.63601802,TEST-10302,
474835,2015,4.0,Dead,QUERCUS COCCINEA,SCARLET OAK,No,No,No,No,"3473 STEENWICK AVENUE, Bronx",10475,Bronx,-73.83081339,40.88256571,TEST-10475,
475180,2015,3.0,Dead,CERCIS RENIFORMIS,OKLAHOMA REDBUD,No,No,No,No,"2820 MARION AVENUE, Bronx",10458,Bronx,-73.88656603,40.86737851,TEST-10458,
447568,2015,7.0,Dead,QUERCUS COCCINEA,SCARLET OAK,No,No,No,No,"711 WALTON AVENUE, Bronx",10451,Bronx,-73.92646709,40.82333818,TEST-10451,
476712,2015,0.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"1547 CASTLETON AVENUE, Staten Island",10302,Staten Island,-74.13449242,40.63598985,TEST-10302,Unknown
462021,2015,2.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"24 SOUTH AVENUE, Staten Island",10303,Staten Island,-74.16610985,40.6397005,TEST-10303,
478505,2015,8.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"400 WEST 253 STREET, Bronx",10471,Bronx,-73.90424834,40.90062362,TEST-10471,
474736,2015,3.0,Dead,ZELKOVA SERRATA,JAPANESE ZELKOVA,No,No,No,No,"4026 BOSTON ROAD, Bronx",10475,Bronx,-73.83213056,40.88447932,TEST-10475,
479727,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"15 FEATHERBED LANE, Bronx",10452,Bronx,-73.91475392,40.84568613,TEST-10452,
467123,2015,8.0,Dead,ZELKOVA SERRATA,JAPANESE ZELKOVA,No,No,No,No,"870 EAST 162 STREET, Bronx",10459,Bronx,-73.90012639,40.82130875,TEST-10459,
476738,2015,13.0,Dead,TILIA CORDATA,LITTLELEAF LINDEN,No,No,No,No,"160 BOERUM STREET, Brooklyn",11206,Brooklyn,-73.94225276,40.70590081,TEST-11206,
479275,2015,4.0,Dead,FRAXINUS PENNSYLVANICA,GREEN ASH,No,No,No,No,"23-061 FAR ROCKAWAY BOULEVARD, Far Rockaway",11691,Queens,-73.7600551,40.60074225,TEST-11691,
464004,2015,19.0,Dead,FRAXINUS PENNSYLVANICA,GREEN ASH,No,No,No,No,"576 WYONA STREET, Brooklyn",11207,Brooklyn,-73.89107832,40.66438395,TEST-11207,
474834,2015,5.0,Dead,FRAXINUS PENNSYLVANICA,GREEN ASH,No,No,No,No,"2188 REEDS MILL LANE, Bronx",10475,Bronx,-73.83091306,40.88253319,TEST-10475,
479748,2015,8.0,Dead,FRAXINUS PENNSYLVANICA,GREEN ASH,No,No,No,No,"54 FEATHERBED LANE, Bronx",10452,Bronx,-73.91658697,40.84536107,TEST-10452,
478930,2015,18.0,Dead,STYPHNOLOBIUM JAPONICUM,SOPHORA,No,No,No,No,"407 BEACH 20 STREET, Far Rockaway",11691,Queens,-73.7543029,40.59835176,TEST-11691,
448050,2015,2.0,Dead,ZELKOVA SERRATA,JAPANESE ZELKOVA,No,No,No,No,"941 ELDERT LANE, Brooklyn",11208,Brooklyn,-73.86216156,40.66770811,TEST-11208,
446999,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"331 BEACH 36 STREET, Far Rockaway",11691,Queens,-73.76904461,40.59609972,TEST-11691,
465915,2015,11.0,Dead,ACER PLATANOIDES,NORWAY MAPLE,No,No,No,No,"210-050 41 AVENUE, Bayside",11361,Queens,-73.77374111,40.76326922,TEST-11361,
442866,2015,4.0,Dead,FRAXINUS PENNSYLVANICA,GREEN ASH,No,No,No,No,"1116 HOE AVENUE, Bronx",10459,Bronx,-73.89083673,40.82644803,TEST-10459,
465051,2015,4.0,Dead,FRAXINUS PENNSYLVANICA,GREEN ASH,No,No,No,No,"814 RITTER PLACE, Bronx",10459,Bronx,-73.89809165,40.83085761,TEST-10459,
466755,2015,2.0,Dead,PRUNUS,CHERRY,No,No,No,No,"10 FAYETTE STREET, Brooklyn",11206,Brooklyn,-73.94020803,40.70001047,TEST-11206,
447571,2015,4.0,Dead,PRUNUS,CHERRY,No,No,No,No,"675 WALTON AVENUE, Bronx",10451,Bronx,-73.92661711,40.8230687,TEST-10451,
476652,2015,14.0,Dead,PRUNUS,CHERRY,No,No,No,No,"201 BOERUM STREET, Brooklyn",11206,Brooklyn,-73.9404176,40.70607398,TEST-11206,
469598,2015,10.0,Dead,ACER SACCHARINUM,SILVER MAPLE,No,No,No,No,"3045 VILLA AVENUE, Bronx",10468,Bronx,-73.88842471,40.87325799,TEST-10468,
476543,2015,4.0,Dead,ACER PLATANOIDES,NORWAY MAPLE,No,No,No,No,"76 MOORE STREET, Brooklyn",11206,Brooklyn,-73.94231588,40.70373378,TEST-11206,
463905,2015,4.0,Dead,ACER PLATANOIDES,NORWAY MAPLE,No,No,No,No,"2885 VALENTINE AVENUE, Bronx",10458,Bronx,-73.88902088,40.87010017,TEST-10458,
476599,2015,8.0,Dead,LIQUIDAMBAR STYRACIFLUA,SWEETGUM,No,No,No,No,"130 SEIGEL STREET, Brooklyn",11206,Brooklyn,-73.94131638,40.70464704,TEST-11206,
446973,2015,3.0,Dead,UNKNOWN,UNKNOWN,No,No,No,No,"1349 LORING AVENUE, Brooklyn",11208,Brooklyn,-73.86081823,40.66861437,TEST-11208,
473418,2015,7.0,Dead,ACER PLATANOIDES,NORWAY MAPLE,No,No,No,No,"3663 BOSTON ROAD, Bronx",10466,Bronx,-73.8416795,40.88020459,TEST-10466,
446346,2015,4.0,Dead,ACER PLATANOIDES 'CRIMSON KING',CRIMSON KING MAPLE,No,No,No,No,"403 BEACH 36 STREET, Far Rockaway",11691,Queens,-73.76898808,40.59625831,TEST-11691,
467202,2015,3.0,Dead,ACER PLATANOIDES,NORWAY MAPLE,No,No,No,No,"904 PROSPECT AVENUE, Bronx",10459,Bronx,-73.90090547,40.8210879,TEST-10459,
441869,2015,2.0,Dead,QUERCUS ACUTISSIMA,SAWTOOTH OAK,No,No,No,No,"223 SLATER BOULEVARD, Staten Island",10305,Staten Island,-74.08849698,40.58012373,TEST-10305,
461703,2015,2.0,Dead,ACER PLATANOIDES,NORWAY MAPLE,No,No,No,No,"65 BEAVER STREET, Brooklyn",11206,Brooklyn,-73.93673061,40.69963042,TEST-11206,
448049,2015,2.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"1356 LORING AVENUE, Brooklyn",11208,Brooklyn,-73.86202305,40.66772938,TEST-11208,
471691,2015,4.0,Dead,PYRUS CALLERYANA,CALLERY PEAR,No,No,No,No,"28 ANDREA PLACE, Staten Island",10303,Staten Island,-74.16650497,40.62543304,TEST-10303,
473929,2015,3.0,Dead,ACER PLATANOIDES,NORWAY MAPLE,No,No,No,No,"1800 DAVIDSON AVENUE, Bronx",10453,Bronx,-73.91241749,40.84932157,TEST-10453,
452217,2015,4.0,Dead,GINKGO BILOBA,GINKGO,No,No,No,No,"800 GRAND CONCOURSE, Bronx",10451,Bronx,-73.92280892,40.82509784,TEST-10451,
450552,2015,9.0,Dead,GLEDITSIA TRIACANTHOS ,HONEYLOCUST,No,No,No,No,"334 LINCOLN AVENUE, Brooklyn",11208,Brooklyn,-73.86884664,40.68192668,TEST-11208,
450756,2015,3.0,Dead,MORUS,MULBERRY,No,No,No,No,"971 CRESCENT STREET, Brooklyn",11208,Brooklyn,-73.866969,40.66351879,TEST-11208,
433129,2015,4.0,Dead,TILIA CORDATA,LITTLELEAF LINDEN,No,No,No,No,"1908 PROSPECT AVENUE, Bronx",10457,Bronx,-73.88989717,40.8434531,TEST-10457,
476600,2015,9.0,Dead,ULMUS PARVIFOLIA,CHINESE ELM,No,No,No,No,"125 SEIGEL STREET, Brooklyn",11206,Brooklyn,-73.94156409,40.70462381,TEST-11206,
473703,2015,12.0,Dead,GLEDITSIA TRIACANTHOS ,HONEYLOCUST,No,No,No,No,"271 SOUTH STREET, New York",10002,Manhattan,-73.9882085,40.71038426,TEST-10002,
454132,2015,2.0,Dead,STYPHNOLOBIUM JAPONICUM,SOPHORA,No,No,No,No,"157 PIONEER STREET, Brooklyn",11231,Brooklyn,-74.01156446,40.67933595,TEST-11231,
449809,2015,2.0,Dead,PRUNUS,CHERRY,No,No,No,No,"31-028 47 AVENUE, Long Island City",11101,Queens,-73.93410523,40.74261684,TEST-11101,
434012,2015,16.0,Dead,CORNUS FLORIDA,FLOWERING DOGWOOD,No,No,No,No,"182 CRYSTAL STREET, Brooklyn",11208,Brooklyn,-73.87422227,40.67427793,TEST-11208,
467647,2015,4.0,Dead,QUERCUS PALUSTRIS,PIN OAK,No,No,No,No,"341 VAN NAME AVENUE, Staten Island",10303,Staten Island,-74.15419999,40.62741614,TEST-10303,
467162,2015,5.0,Dead,CORNUS FLORIDA,FLOWERING DOGWOOD,No,No,No,No,"2361 MORRIS AVENUE, Bronx",10468,Bronx,-73.90093017,40.85985002,TEST-10468,
466075,2015,2.0,Dead,STYPHNOLOBIUM JAPONICUM,SOPHORA,No,No,No,No,"166 UNION AVENUE, Staten Island",10303,Staten Island,-74.15819013,40.63243107,TEST-10303,
474833,2015,3.0,Dead,STYPHNOLOBIUM JAPONICUM,SOPHORA,No,No,No,No,"2188 REEDS MILL LANE, Bronx",10475,Bronx,-73.83100941,40.88250174,TEST-10475,
467145,2015,2.0,Dead,TAXODIUM DISTICHUM,BALD CYPRESS,No,No,No,No,"2031 CRESTON AVENUE, Bronx",10453,Bronx,-73.9053851,40.85220842,TEST-10453,
